Suit of Card 1,Suit of Card 2,Suit of Card 3,Suit of Card 4,Suit of Card 5,Rank of Card 1,Rank of Card 2,Rank of Card 3,Rank of Card 4,Rank of Card 5,Poker Hand,Unique Ranks,Unique Suits,Hand Strength,Max Rank Frequency,Fold,Check,Call,Raise,All-In
1,1,0,0,0,4,10,2,12,9,0,5,2,0,1,0.1905606827329432,0.605327257465693,0.0445533014066894,0.1505683632917545,0.0089903951029197
0,0,0,0,0,13,13,3,12,3,3,3,3,5,2,0.0615596880859959,0.0816794113818262,0.3382492587685722,0.3934183933171443,0.1250932484464613
1,0,0,0,1,10,4,3,6,9,0,5,2,0,1,0.1717063584947849,0.5872871093990629,0.0793546852282523,0.1371546891747569,0.0244971577031428
0,0,0,0,0,9,5,12,7,9,1,4,3,5,2,0.0493548058234026,0.1511850486879717,0.3079180695321757,0.3380129691450631,0.1535291068113866
1,0,0,0,0,6,9,9,10,11,1,4,4,1,2,0.2110664268961042,0.5622424589334037,0.0460640157358633,0.1515872464652918,0.0290398519693367
0,0,0,0,0,9,8,11,11,6,1,4,2,5,2,0.057093296388973,0.0961595299656227,0.2867520486440206,0.4461293838636833,0.1138657411377003
0,0,0,0,0,4,9,8,13,2,0,5,3,5,1,0.0639686251056259,0.0899285498835785,0.2886223598996205,0.408889694878043,0.1485907702331319
1,0,1,0,0,11,2,6,12,2,1,4,4,1,2,0.2296724632862767,0.5745229957367923,0.0670469007648808,0.1177270227502014,0.0110306174618486
0,0,1,1,1,12,10,5,13,7,4,5,3,0,1,0.1592129396390347,0.6278263632867607,0.0497409354200974,0.1496567513526302,0.0135630103014769
0,1,0,0,0,13,9,8,9,2,1,4,3,1,2,0.1959980317093753,0.5783556967734351,0.0684176230227769,0.1210005027607289,0.0362281457336836
0,0,0,0,1,3,9,5,9,2,1,4,3,1,2,0.1939604289067367,0.6081194467364951,0.0563085194669476,0.110686042430135,0.0309255624596854
0,0,0,0,0,2,11,13,4,12,4,5,3,5,1,0.059333189209003,0.1217364303503834,0.2943510168660813,0.3537118510864331,0.170867512488099
0,0,1,0,1,9,10,10,9,3,2,3,4,2,2,0.2182321359084164,0.5757013041379321,0.0455722343827239,0.1293615868676027,0.0311327387033246
0,0,1,0,0,9,8,7,8,10,1,4,4,1,2,0.1976942621230731,0.5979468866000194,0.0549164901244618,0.1108091179627024,0.0386332431897432
0,0,1,0,0,4,12,2,12,6,1,4,3,1,2,0.1883498955401688,0.5483871945667679,0.062921767151422,0.1622361021112785,0.0381050406303626
1,0,0,0,0,6,11,3,5,5,1,4,4,1,2,0.2175465249377902,0.5344693236077813,0.0751355044852463,0.1456270232801861,0.0272216236889959
0,1,0,0,0,5,13,13,8,7,1,4,3,1,2,0.2042193618343153,0.5962816951653257,0.065804752134567,0.1205616278992535,0.0131325629665384
1,0,0,0,0,12,13,3,7,12,1,4,3,1,2,0.2238165318318488,0.5894111639780247,0.0425545101143113,0.127426758346629,0.0167910357291858
1,0,0,0,1,13,11,9,12,7,4,5,3,0,1,0.1919534266677694,0.6215169282833675,0.0655672544698852,0.1009878395123664,0.0199745510666113
1,0,1,0,0,13,12,3,4,12,1,4,3,1,2,0.2566550292510501,0.5483552250474153,0.0504564410284324,0.1036113115031875,0.0409219931699146
0,1,0,0,0,4,9,6,3,5,4,5,3,0,1,0.2112295033105638,0.5867524785447087,0.0751460005159494,0.0983291397896293,0.0285428778391487
0,0,0,0,0,10,7,8,12,13,4,5,2,5,1,0.0597677191342344,0.1009476202717456,0.33539394254289,0.4024619570268036,0.1014287610243263
0,0,0,0,0,4,11,10,6,5,9,5,1,5,1,0.0630707476689168,0.1297456415467517,0.2958149642310387,0.3646954112410664,0.1466732353122263
0,0,0,1,0,9,7,7,6,8,1,4,3,1,2,0.21035157565685,0.5863365417091767,0.0736018416115084,0.1049058635031785,0.0248041775192863
0,0,0,0,0,6,12,5,8,6,1,4,2,5,2,0.0693577663733758,0.1523243694252024,0.2826492841797043,0.3280105228610708,0.1676580571606465
1,0,1,0,1,9,11,10,13,5,0,5,3,0,1,0.1954588998279613,0.5731613862871069,0.0705476205658319,0.1253747471998579,0.0354573461192418
0,0,1,0,0,12,6,4,11,13,0,5,4,0,1,0.2222243912489644,0.5772357601571121,0.0670527018450176,0.1154659127728393,0.0180212339760664
0,0,0,0,0,6,6,6,10,9,3,3,3,5,3,0.0758202113523587,0.1523085875962117,0.2826354576013755,0.3771173740483061,0.1121183694017479
0,0,1,0,0,2,6,13,7,13,1,4,3,1,2,0.2653147862122803,0.5418807250100116,0.0619645782266286,0.0930709177516174,0.0377689927994619
0,0,0,0,0,9,13,2,3,2,1,4,3,5,2,0.0449409584309859,0.1233499307609281,0.3334137936096966,0.3319408251795803,0.1663544920188089
0,0,0,1,1,5,4,10,13,8,0,5,3,0,1,0.1927701606732897,0.5779054875455975,0.0670007923898872,0.1382840384798346,0.0240395209113907
1,0,0,0,0,9,11,9,11,9,7,2,4,6,3,0.0577062388185721,0.0965328506249651,0.3265833201838085,0.3800169158770101,0.1391606744956441
0,0,0,0,0,3,7,6,2,9,0,5,3,5,1,0.0523155387272596,0.1293146636743943,0.3138184450250265,0.3929130443921464,0.1116383081811732
0,1,0,0,0,12,7,11,12,2,1,4,2,1,2,0.2076928667293917,0.589865481398687,0.0709473872908339,0.1220796782451128,0.0094145863359744
0,0,0,0,1,3,8,13,3,11,1,4,4,1,2,0.1934468740566982,0.5875940042373061,0.0857076628159641,0.1151032050886505,0.0181482538013809
0,0,0,0,0,8,9,4,8,7,1,4,3,5,2,0.0412547931095441,0.140785153816,0.3168042989926132,0.3377613992029475,0.1633943548788951
1,0,1,1,0,8,7,2,13,4,4,5,3,0,1,0.2013071645394961,0.6106142957481745,0.0561840081585979,0.0971044835152065,0.0347900480385249
1,0,0,0,1,3,10,7,9,12,0,5,3,0,1,0.167118423455977,0.5926742481414508,0.0750703427332354,0.1569236860180851,0.0082132996512517
0,0,0,0,1,3,3,7,9,12,1,4,4,1,2,0.240036882723801,0.5347300930075419,0.0677725547947873,0.1391325346973578,0.0183279347765118
0,1,0,0,1,6,4,3,12,13,0,5,3,0,1,0.1917808827471499,0.5461172045644193,0.0738846517187555,0.1660232463858175,0.0221940145838577
0,0,0,1,0,12,3,12,13,6,1,4,4,1,2,0.2021959098637319,0.5944893624414181,0.0783805130133685,0.1115573884206296,0.0133768262608518
1,0,1,0,0,12,5,7,7,5,3,3,3,2,2,0.2500392624436925,0.5614373252622288,0.0684874192716575,0.0900896424090917,0.0299463506133295
1,1,0,1,0,3,7,2,10,7,1,4,3,1,2,0.2335629063775916,0.5750180547489228,0.0595378899937747,0.0920149389496382,0.0398662099300725
0,1,1,0,0,4,10,4,4,6,2,3,4,3,3,0.2043811578254431,0.6142671867558586,0.0486813092020321,0.0973185829380466,0.0353517632786194
1,0,0,0,1,4,9,11,4,3,1,4,3,1,2,0.1755107159010007,0.5838800570876997,0.0641921664362243,0.1601589211615759,0.0162581394134992
0,0,0,0,1,10,2,5,7,8,0,5,4,0,1,0.1888848481992993,0.6238842846307504,0.0583222717279577,0.1149289800009207,0.0139796154410716
0,1,0,1,0,7,7,4,8,5,1,4,3,1,2,0.2216693566997782,0.573686250558045,0.0447824849855829,0.130167344702171,0.0296945630544226
0,1,0,0,0,6,4,13,6,11,1,4,3,1,2,0.2292253564384923,0.6136969131777084,0.0424701557889776,0.102565441858931,0.0120421327358907
0,0,1,0,0,6,2,6,6,11,2,3,4,3,3,0.2334383088472274,0.5349251640180754,0.0487561061277433,0.1580907289810109,0.0247896920259428
1,0,0,0,0,12,13,10,9,6,0,5,4,0,1,0.2217886681605685,0.5999676264749604,0.0543153834311827,0.1041492614611843,0.0197790604721037
0,1,0,0,0,8,2,10,13,6,0,5,3,0,1,0.1966312856225629,0.5773366579973924,0.0709899840305541,0.143174037874237,0.0118680344752534
0,0,1,0,1,13,8,3,5,12,4,5,3,0,1,0.2072984470190781,0.5464764286697719,0.0548286438848276,0.1662919779691373,0.025104502457185
1,0,0,0,0,13,10,12,8,12,1,4,4,1,2,0.1829788979547154,0.6117743869208656,0.0655994864869357,0.122595667152023,0.0170515614854602
0,0,1,0,0,3,4,4,2,6,1,4,4,1,2,0.2458139112754611,0.5777288364280084,0.0533659315298684,0.1007409224123926,0.0223503983542692
0,0,0,0,1,4,8,5,5,7,1,4,4,1,2,0.2510701041814746,0.5612011341405571,0.0507817039153129,0.1186198350415482,0.0183272227211071
0,1,0,0,0,12,9,8,10,5,0,5,3,0,1,0.1933086462429302,0.5495419222407655,0.0758389313556137,0.150119344865123,0.0311911552955674
0,0,1,0,1,3,9,6,5,11,4,5,3,0,1,0.2356469868219498,0.571384089581993,0.0449751623090297,0.1312079077306431,0.0167858535563843
1,0,0,1,1,10,9,4,11,8,4,5,3,0,1,0.2287578671508478,0.5996323025640686,0.0642952488024192,0.0881647418679081,0.0191498396147562
0,0,0,0,0,7,10,10,4,8,1,4,3,5,2,0.0509204179428308,0.1392507210972012,0.226279719607782,0.3999199664149316,0.1836291749372542
0,0,1,0,0,6,13,5,11,4,4,5,4,0,1,0.1613292803643815,0.5977078998385985,0.0594026826385624,0.1447623683484933,0.0367977688099642
0,1,1,1,0,8,12,8,7,11,1,4,3,1,2,0.2375978193503598,0.5822989465322347,0.0585542484494955,0.1045376083087351,0.0170113773591748
0,0,0,0,0,3,8,12,12,5,1,4,3,5,2,0.0463467657501324,0.0880363486575304,0.31534480693031,0.4374922019505518,0.1127798767114754
1,0,0,1,0,12,2,2,2,13,2,3,3,3,3,0.1843757436334317,0.5948722936899777,0.0609233633764027,0.1453373734630204,0.0144912258371673
0,1,0,0,1,12,3,10,9,2,4,5,3,0,1,0.2354706187241748,0.5473606147801694,0.0537589778518036,0.1273517651419487,0.0360580235019034
0,1,0,0,1,7,4,11,2,5,0,5,4,0,1,0.2133092581112723,0.5920585010041102,0.0835347216134329,0.0982147322156409,0.0128827870555436
0,0,1,0,0,11,13,8,3,10,0,5,4,0,1,0.1548144659882984,0.6040042162597395,0.0708290028591911,0.1322355057193734,0.0381168091733974
0,1,1,0,1,7,5,7,2,9,1,4,3,1,2,0.2241745007509157,0.5264092521339154,0.0791451617949545,0.1467001705581469,0.0235709147620674
1,0,0,0,0,7,5,5,4,6,1,4,3,1,2,0.2029390722031798,0.5847914327115599,0.0704884536518984,0.1090426682204399,0.0327383732129219
0,0,1,0,0,11,6,6,9,2,1,4,3,1,2,0.1771058947101152,0.6285485849855231,0.0707483387924575,0.0992428111008699,0.0243543704110342
0,0,0,1,0,12,3,5,7,3,1,4,3,1,2,0.1671268364083138,0.570106974216268,0.074542741498613,0.1488819774199617,0.0393414704568433
1,0,0,0,0,5,9,5,10,5,2,3,4,3,3,0.1829780644891333,0.567774900448848,0.0643638702215075,0.156971654129214,0.027911510711297
1,1,1,0,0,6,5,11,10,6,1,4,3,1,2,0.1928504263912583,0.640087242053,0.0655398545204028,0.0822381668599716,0.0192843101753671
0,0,0,0,0,8,9,3,13,7,0,5,3,5,1,0.0668634612976444,0.1487498391257589,0.2398659212142534,0.3680122741586364,0.1765085042037067
0,0,0,0,1,3,11,6,5,10,0,5,3,0,1,0.2446566347231575,0.5447849637185289,0.0444737462002374,0.1480697951431097,0.0180148602149663
1,0,0,1,0,11,12,5,11,4,1,4,3,1,2,0.1991241516526004,0.6201556388931012,0.0692063774451819,0.0937852510535343,0.0177285809555819
0,0,0,0,0,12,7,4,5,5,1,4,3,5,2,0.0415493118090876,0.1092334067376933,0.3387309578414266,0.3504924848059524,0.1599938388058399
0,0,0,0,0,12,4,8,6,12,1,4,2,5,2,0.0648352681698302,0.1032070210027489,0.2350419437905359,0.3973438706654237,0.1995718963714611
0,1,1,1,0,2,8,4,10,9,4,5,3,0,1,0.2049712229868343,0.6175981222612428,0.0683213701731143,0.0875267704968662,0.0215825140819422
0,0,0,0,0,5,4,2,12,6,0,5,3,5,1,0.063014550216099,0.113041706130174,0.26362979515283,0.3791909617661863,0.1811229867347105
0,0,0,0,0,4,10,3,13,10,1,4,2,5,2,0.0439094708076753,0.086730803492278,0.348583659808498,0.4032053376314485,0.1175707282601
1,1,0,0,1,9,13,11,6,2,4,5,2,0,1,0.2380159851543139,0.5439683581431044,0.069239542574101,0.1161696322758756,0.032606481852605
0,0,0,1,0,12,6,12,7,2,1,4,3,1,2,0.2150322900275986,0.6227402198640993,0.0561457236428569,0.0816317675286878,0.0244499989367572
0,0,0,1,1,8,10,9,9,10,2,3,3,2,2,0.2061792502260992,0.5984618426339745,0.071525909408425,0.1050534996309666,0.0187794981005344
0,0,0,0,0,7,4,8,12,12,1,4,3,5,2,0.0558059868485425,0.1300242179391819,0.2941139617491228,0.3597021113520408,0.1603537221111118
0,0,0,1,0,7,13,8,2,12,4,5,3,0,1,0.2181742191681451,0.5628132084174079,0.0482606682382119,0.1595318472915299,0.011220056884705
0,0,0,0,0,6,11,10,4,3,0,5,3,5,1,0.0792597578625209,0.0819435469863999,0.2820535275497955,0.3676265261413869,0.1891166414598967
1,0,0,0,0,2,6,3,8,11,4,5,4,0,1,0.182335519562127,0.637025646714351,0.0722193616617858,0.087182990257463,0.0212364818042729
0,0,1,0,0,8,2,3,7,12,0,5,3,0,1,0.1897067746904275,0.6383474556132013,0.0587255729806536,0.0855427343525413,0.027677462363176
1,1,0,0,1,13,11,9,5,6,0,5,3,0,1,0.2154718401325791,0.5741752720137744,0.0558392837602438,0.1288227225876273,0.0256908815057751
0,0,0,0,1,10,6,4,6,13,1,4,2,1,2,0.1619751166601338,0.6013810177471374,0.0722702248255647,0.1381049272732753,0.0262687134938887
1,0,0,0,0,13,13,5,13,8,3,3,2,3,3,0.2143794926799079,0.5833441247985579,0.0538550733270091,0.1268035483289897,0.0216177608655352
0,0,0,0,0,4,12,6,7,11,0,5,2,5,1,0.0649328208774055,0.0977943285765139,0.2549610591390177,0.3877539896254786,0.1945578017815842
0,0,0,1,0,7,5,8,4,9,0,5,4,0,1,0.2284926033909455,0.5974048200094274,0.044408040052942,0.1143564807587899,0.015338055787895
0,0,1,0,1,9,11,6,9,8,1,4,4,1,2,0.2211640952864925,0.5754110629117357,0.0407190044548974,0.1417217296045903,0.0209841077422839
0,0,1,1,0,10,3,4,4,3,3,3,3,2,2,0.1956080205692757,0.6022468787109205,0.0869024371100132,0.0953050383070257,0.0199376253027647
0,0,0,0,1,7,8,10,12,11,4,5,4,0,1,0.2009999822318387,0.5929809205621196,0.0744182334352134,0.1074469598124164,0.0241539039584117
0,0,1,1,0,3,7,10,7,12,1,4,2,1,2,0.2229165995049308,0.5851708924676557,0.0401176079462483,0.1206833063193271,0.0311115937618378
0,0,0,0,0,8,2,12,2,2,3,3,3,5,3,0.0573651875040476,0.14305475436043,0.2521870943499331,0.4285953113582308,0.1187976524273584
0,0,0,1,1,9,7,7,11,7,3,3,3,3,3,0.1717114427306359,0.5880213346680903,0.0665841643047424,0.1437044644234865,0.0299785938730448
0,0,0,0,1,12,6,6,7,2,1,4,3,1,2,0.2007499758110264,0.5935543998740723,0.0591068683155501,0.1129127720092391,0.0336759839901119
1,0,0,0,0,10,6,8,5,13,0,5,4,0,1,0.2501218066230434,0.5465923448057302,0.0459818054704938,0.1416520403397636,0.0156520027609688
0,0,0,1,0,4,8,6,5,6,1,4,4,1,2,0.178960310238326,0.6220467873960546,0.0807563331982551,0.1060039513620855,0.0122326178052786
0,1,0,0,0,5,11,3,10,4,4,5,4,0,1,0.2002134793978766,0.6046065929808453,0.0515176887218782,0.1332491565682779,0.0104130823311219
1,1,0,1,0,5,5,11,6,5,2,3,3,3,3,0.1989610754022789,0.6082622677600158,0.057374739878376,0.1190296722903788,0.0163722446689503
0,0,1,0,0,3,7,12,7,5,1,4,2,1,2,0.2025335747129547,0.5983745689146679,0.0812546670956582,0.0884625519156971,0.029374637361022
1,0,0,0,0,2,3,3,7,9,1,4,3,1,2,0.2023177383964335,0.5522567657193157,0.0693970525515528,0.1507390604793393,0.0252893828533586
1,0,0,0,0,2,4,2,8,12,1,4,4,1,2,0.2195257431801678,0.5528223817381072,0.0496874701548171,0.1458341562329859,0.0321302486939218
0,0,1,0,0,4,2,11,13,10,0,5,3,0,1,0.1909234347340584,0.6180030825809563,0.0594559321953783,0.1050368865612409,0.026580663928366
0,0,0,0,1,13,2,10,4,4,1,4,3,1,2,0.2206533026375038,0.553100434257118,0.0814820219237591,0.1066609967332014,0.0381032444484175
0,0,0,0,1,10,11,6,12,6,1,4,4,1,2,0.2288169255210259,0.6120855000882107,0.0415781122036581,0.0974514589332215,0.0200680032538835
1,0,1,0,0,12,7,10,2,4,4,5,3,0,1,0.1973667552346932,0.5966766519674338,0.0458137447534234,0.1509169575324958,0.0092258905119536
1,1,0,1,0,11,2,11,11,3,3,3,2,3,3,0.1879537217928353,0.5960385832208093,0.0379917057097774,0.1499535886960252,0.0280624005805527
1,0,1,0,0,6,6,5,12,6,2,3,4,3,3,0.1993954450051316,0.5827124003266276,0.0851479453743492,0.1109047050249993,0.0218395042688922
0,0,1,0,0,8,7,6,6,6,3,3,4,3,3,0.1911919432918775,0.5636568699625935,0.0864837166094891,0.1288453967509328,0.0298220733851069
1,0,0,0,0,6,11,9,6,9,3,3,2,2,2,0.1983715752117553,0.6214374160517634,0.0633095384039068,0.0860953002604502,0.0307861700721242
1,0,0,1,0,5,3,9,9,3,3,3,3,2,2,0.2241759805149454,0.5200984701788712,0.0757434193738715,0.1435111183074016,0.0364710116249101
0,0,0,0,0,2,10,3,3,12,1,4,3,5,2,0.0554665032372599,0.1260743149951301,0.3272096599289521,0.3963985703448371,0.0948509514938207
0,0,1,1,0,5,12,10,3,11,0,5,3,0,1,0.2076945949799574,0.6069989863538877,0.0507954781226361,0.1154495088450871,0.0190614316984314
0,1,0,0,1,10,12,7,12,9,1,4,3,1,2,0.2139925224207992,0.5727092700969719,0.0507069720075752,0.1432761060337485,0.0193151294409049
0,0,0,0,0,6,6,2,13,8,1,4,3,5,2,0.039853836353771,0.0884155963109445,0.3204291655533482,0.3765456765606491,0.174755725221287
0,0,0,0,0,9,13,5,11,4,0,5,3,5,1,0.0607764910496276,0.0857083536779121,0.2566617829980388,0.3782589974317903,0.2185943748426311
0,0,0,0,0,3,2,7,4,9,0,5,2,5,1,0.0551355184945412,0.1013487094123498,0.2567008731341055,0.3512857223659882,0.2355291765930151
1,0,0,0,0,5,8,3,12,8,1,4,4,1,2,0.1852067535252395,0.5628785215377686,0.060666457649941,0.1522839905852962,0.0389642767017544
1,0,0,0,0,9,3,9,2,13,1,4,3,1,2,0.2521485303505805,0.5732968644655414,0.0730243301628504,0.0911915389608137,0.0103387360602137
0,0,0,0,1,11,13,12,9,2,0,5,4,0,1,0.1903556009419486,0.6322176491114305,0.0583569304504997,0.1061036879906923,0.0129661315054287
0,0,0,0,0,12,3,4,7,2,4,5,3,5,1,0.0430404654119314,0.1188694659374559,0.2331222503591107,0.4107513216770354,0.1942164966144663
0,0,0,1,1,4,3,11,8,3,1,4,3,1,2,0.2441983303287027,0.5435649027762671,0.0594105614888343,0.141629858414927,0.0111963469912687
0,0,0,0,0,5,9,4,4,2,1,4,3,5,2,0.0510348892074619,0.124219220433681,0.2640317300287297,0.4702239003673642,0.0904902599627631
0,0,0,0,0,2,13,12,2,3,1,4,2,5,2,0.0441058286766087,0.1544507114242307,0.2823631167930416,0.3893949303155324,0.1296854127905863
0,0,0,0,0,12,7,2,11,11,1,4,2,5,2,0.0615145213288653,0.1132958098560099,0.3103723611760327,0.3438238986493913,0.1709934089897006
0,0,1,0,0,6,11,9,4,13,0,5,3,0,1,0.2424299603156474,0.5851282816694985,0.0464013521322825,0.1078363327942954,0.018204073088276
0,0,0,0,0,5,2,2,12,10,1,4,2,5,2,0.0488101442737917,0.089875723780787,0.2519762388126215,0.4078888798377527,0.2014490132950471
0,1,0,0,0,11,8,12,12,4,1,4,3,1,2,0.2533166075455,0.5104468958449306,0.0532217851957809,0.1409549081638479,0.0420598032499404
0,0,0,1,1,8,5,6,10,3,0,5,3,0,1,0.2222243528249422,0.5969505838470185,0.0715797154313339,0.0829893611018015,0.0262559867949036
0,0,0,0,1,10,8,3,6,10,1,4,4,1,2,0.1778849196444562,0.5620961542512791,0.086192306727604,0.1634412851699187,0.0103853342067419
0,0,1,0,0,4,9,13,10,9,1,4,3,1,2,0.2087299161374315,0.5761774306539271,0.0639683757382242,0.1321632025851863,0.0189610748852306
0,0,0,1,1,11,8,4,13,5,0,5,3,0,1,0.214254297475344,0.6075123764983036,0.0708930108141524,0.0823989416129106,0.0249413735992892
1,0,0,0,0,7,13,3,7,4,1,4,3,1,2,0.2032298753709064,0.5949195218116291,0.0591326415790287,0.1134633269771602,0.0292546342612754
0,0,0,0,0,13,9,13,6,12,1,4,3,5,2,0.0415535435816202,0.1247778459589817,0.2537021352537022,0.420529030344425,0.1594374448612707
0,0,0,0,0,4,7,5,5,10,1,4,3,5,2,0.0431157366568376,0.1019684206885909,0.3053489401372013,0.4047969903538443,0.1447699121635258
0,0,0,1,0,11,8,3,10,3,1,4,3,1,2,0.1792796170297619,0.5986660713255711,0.053264518259095,0.1353510225377459,0.0334387708478259
0,0,0,1,1,5,5,3,5,3,7,2,4,6,3,0.0419250306920121,0.0850570354639189,0.3352768606211446,0.3605376825099607,0.1772033907129635
0,1,0,0,0,3,6,11,9,8,4,5,4,0,1,0.1819582591640425,0.6017391142739301,0.0624190387072727,0.139776299296119,0.0141072885586354
0,0,1,0,1,3,7,6,9,6,1,4,3,1,2,0.2505377280240247,0.544298178930061,0.0590718488289641,0.103731466181862,0.042360778035088
0,0,0,0,1,6,5,2,11,12,0,5,3,0,1,0.1864480676515756,0.6006994013382166,0.0554992565733469,0.1431970236217781,0.0141562508150827
0,0,1,0,0,3,4,2,10,13,4,5,3,0,1,0.2102299132357487,0.6032738225352307,0.0569159251995033,0.1000506983017634,0.0295296407277538
0,0,0,0,0,2,6,6,9,12,1,4,3,5,2,0.056822541020156,0.1050987291809977,0.2916243314719194,0.4071192539394866,0.1393351443874402
1,0,0,0,0,3,10,3,4,5,1,4,4,1,2,0.2339381016484455,0.5099647300427151,0.070263428280772,0.1644349737463024,0.0213987662817648
0,0,0,0,0,13,11,5,3,10,4,5,3,5,1,0.042936272135533,0.1459537247927536,0.3584901879923611,0.371081399091876,0.0815384159874762
0,0,1,0,1,10,3,13,13,5,1,4,2,1,2,0.2149063209722457,0.5875121731168063,0.0482844363237685,0.1331153371317061,0.0161817324554734
0,0,0,0,0,13,3,3,12,5,1,4,3,5,2,0.0529284025039666,0.1098640523716397,0.3204567027705659,0.3844363706748662,0.1323144716789616
0,0,0,0,0,12,2,2,8,3,1,4,3,5,2,0.0782453466026075,0.1097851586511777,0.2661925688994866,0.3631817741198835,0.1825951517268444
1,1,1,0,0,7,12,9,6,11,4,5,3,0,1,0.2292179168424815,0.5778352321642248,0.0496760534037181,0.117164024642067,0.0261067729475086
0,1,1,0,0,13,5,9,5,11,1,4,3,1,2,0.1888812389895846,0.5693752333376497,0.0718844949652388,0.1342012260255742,0.0356578066819525
0,1,0,0,0,13,12,12,13,5,2,3,4,2,2,0.2208126635635241,0.5594566932447476,0.0684973042571902,0.1160994673878006,0.0351338715467375
0,1,0,1,0,3,6,5,3,8,1,4,3,1,2,0.2192604038173791,0.5767622912834897,0.06504540450184,0.1211258962182934,0.0178060041789978
0,1,0,0,0,13,10,8,3,2,4,5,3,0,1,0.1963422556019836,0.560318234166246,0.0608251674009803,0.1478498898058131,0.0346644530249769
1,0,0,0,1,8,9,12,5,13,0,5,3,0,1,0.2235687178213893,0.5177876650410301,0.0732444500447745,0.1595693459079136,0.0258298211848923
1,0,0,1,1,4,10,10,5,9,1,4,3,1,2,0.1867409785846218,0.5504016363083424,0.0691625861566516,0.1736919428846004,0.0200028560657838
1,0,0,0,1,3,9,4,12,6,4,5,3,0,1,0.2424037674431964,0.5187447929625288,0.0457758062753761,0.1552748855106667,0.0378007478082318
0,1,0,1,1,13,11,13,6,10,1,4,3,1,2,0.2169108280527615,0.5910126223207838,0.0584482012964706,0.1211992921736965,0.0124290561562873
0,0,0,0,0,10,9,13,3,12,4,5,3,5,1,0.055828323226668,0.0856745888265309,0.3051920468256482,0.3388744806576861,0.2144305604634665
0,1,0,1,0,3,6,2,8,3,1,4,2,1,2,0.2149194887208581,0.5298497128518109,0.0808041184320958,0.1418418595059628,0.0325848204892723
0,0,0,0,1,8,5,9,10,11,4,5,3,0,1,0.2629916358671085,0.5434335651766893,0.0652047239239377,0.0890924694282308,0.0392776056040336
1,0,1,1,1,3,7,7,6,4,1,4,2,1,2,0.2371159814109975,0.5830599552261094,0.0499585846557178,0.1112531667079007,0.0186123119992745
0,0,0,0,0,2,5,2,6,6,2,3,3,5,2,0.0367529354647398,0.1468153696922729,0.2754868280863015,0.4272656403978147,0.1136792263588709
0,0,0,0,0,11,6,13,9,12,0,5,2,5,1,0.0590309678019828,0.1328300190738735,0.262677691542188,0.384432932908656,0.1610283886732995
1,0,0,0,0,6,8,2,11,6,1,4,3,1,2,0.1897613463358225,0.6013052637873181,0.0471398606309948,0.1443730461056151,0.0174204831402493
1,1,1,0,0,6,2,13,2,9,1,4,3,1,2,0.1689197901786168,0.6139629181232914,0.0640512585109285,0.1313445875517697,0.0217214456353933
0,0,0,0,1,6,2,3,13,12,0,5,4,0,1,0.1890481794164404,0.6074353572462212,0.0544066135899218,0.1289707320643437,0.0201391176830727
1,0,1,1,0,7,12,5,12,7,3,3,2,2,2,0.2032760323081869,0.5635778176074984,0.0767059353947395,0.1227710498381553,0.0336691648514198
0,0,0,0,1,13,9,10,11,8,4,5,4,0,1,0.2245352792670014,0.6054695285584841,0.0592812334597853,0.0886144507733002,0.0220995079414287
